Tipo,Referencia,Fecha Alta,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
Piso,2631,2006-08-03,Venta,Lleida,291,1776555,,
Industrial,2632,2006-08-04,Venta,Lleida,186,1527618,2007-03-26,Joaquín
Piso,2633,2006-08-04,Venta,Tarragona,115,880440,2007-01-21,María
Suelo,2634,2006-08-06,Venta,Girona,234,1994382,2007-03-04,María
Piso,2635,2006-08-06,Alquiler,Tarragona,253,2211979,2007-03-05,María
Parking,2636,2006-08-07,Alquiler,Barcelona,169,1673607,2007-01-07,Luisa
Parking,2637,2006-08-07,Venta,Girona,249,1422537,2007-04-02,Luisa
Parking,2639,2006-08-08,Venta,Girona,211,1456322,2006-11-23,Carmen
Oficina,2641,2006-08-08,Venta,Girona,133,1053227,2007-01-30,Jesús
Industrial,2642,2006-08-08,Alquiler,Lleida,275,2171950,,
Casa,2643,2006-08-09,Alquiler,Lleida,274,1233000,2007-02-05,Joaquín
Industrial,2644,2006-08-09,Venta,Barcelona,282,2205240,,
Casa,2645,2006-08-10,Venta,Lleida,232,1341656,2006-12-01,Joaquín
Oficina,2646,2006-08-11,Alquiler,Tarragona,268,1984808,2007-03-06,Carmen
Industrial,2647,2006-08-11,Alquiler,Barcelona,270,1705320,2007-03-26,Luisa
Local,2648,2006-08-11,Alquiler,Barcelona,220,1772540,2006-12-25,Pedro
Casa,2649,2006-08-11,Venta,Girona,112,1093456,2007-01-24,Pedro
Piso,2650,2006-08-11,Venta,Tarragona,275,1324125,2006-12-31,Carmen
Industrial,2651,2006-08-12,Alquiler,Barcelona,126,1199394,,
Parking,2653,2006-08-13,Venta,Barcelona,110,643060,2006-12-24,Carmen
Piso,2654,2006-08-13,Alquiler,Girona,297,2909412,,
Suelo,2655,2006-08-13,Venta,Lleida,118,891136,,
Oficina,2657,2006-08-14,Alquiler,Barcelona,192,1622400,2006-11-16,Carmen
Parking,2658,2006-08-14,Alquiler,Tarragona,207,1473219,2007-02-20,Jesús
Local,2662,2006-08-17,Venta,Lleida,179,954249,2006-12-21,Carmen
Suelo,2663,2006-08-17,Alquiler,Girona,116,1041448,,
Parking,2664,2006-08-19,Venta,Lleida,164,1165548,,
Oficina,2666,2006-08-21,Venta,Barcelona,258,2539236,2007-01-11,Joaquín
Parking,2667,2006-08-21,Alquiler,Lleida,118,853494,,
Industrial,2669,2006-08-22,Venta,Girona,165,889350,2007-01-11,Carmen
Suelo,2670,2006-08-22,Alquiler,Barcelona,215,1694630,,
Local,2672,2006-08-22,Venta,Barcelona,128,996096,2007-04-27,Luisa
Casa,2674,2006-08-23,Venta,Barcelona,173,760854,2007-03-13,Jesús
Piso,2676,2006-08-23,Venta,Girona,294,2574558,,
Suelo,2677,2006-08-24,Venta,Lleida,214,1114940,,
Casa,2678,2006-08-24,Venta,Tarragona,239,1793695,2006-12-16,Carmen
Local,2680,2006-08-25,Venta,Tarragona,228,1096452,2007-03-31,Luisa
Suelo,2682,2006-08-26,Venta,Lleida,269,1971501,,
Casa,2686,2006-08-28,Alquiler,Tarragona,199,1277381,,
Piso,2687,2006-08-28,Alquiler,Barcelona,146,1287428,,
Parking,2688,2006-08-28,Venta,Girona,220,1230240,,
Piso,2689,2006-08-28,Venta,Girona,263,2173169,2007-01-20,María
Local,2690,2006-08-29,Venta,Barcelona,272,2399312,2006-12-28,Luisa
Piso,2693,2006-08-29,Venta,Tarragona,215,1981440,2007-05-03,Jesús
Piso,2694,2006-08-30,Venta,Lleida,233,2200452,,
Suelo,2695,2006-08-30,Venta,Girona,186,1695948,2007-03-23,Pedro
Casa,2696,2006-08-30,Venta,Tarragona,255,2080290,2007-01-19,Luisa
Oficina,2697,2006-08-31,Venta,Barcelona,298,2977318,,
Piso,2700,2006-09-02,Venta,Girona,179,1025491,,
Suelo,2701,2006-09-03,Venta,Girona,203,1191610,2006-12-24,María
Industrial,2702,2006-09-03,Alquiler,Tarragona,158,1553772,2007-04-20,Luisa
Casa,2703,2006-09-04,Venta,Barcelona,289,2534241,2007-01-28,María
Casa,2704,2006-09-04,Alquiler,Barcelona,221,1556282,,
Local,2706,2006-09-04,Alquiler,Lleida,171,1176480,,
Local,2708,2006-09-05,Alquiler,Girona,242,2326346,,
Casa,2709,2006-09-06,Alquiler,Girona,291,1643568,,
Piso,2710,2006-09-06,Alquiler,Girona,274,2445724,2006-12-20,Luisa
Parking,2711,2006-09-07,Venta,Girona,286,2153580,,
Oficina,2713,2006-09-07,Venta,Girona,239,1994933,2007-04-09,Carmen
Parking,2715,2006-09-07,Alquiler,Lleida,151,1110907,,
Local,2716,2006-09-07,Venta,Lleida,224,2076480,,
Oficina,2718,2006-09-08,Venta,Tarragona,245,1349705,,
Piso,2719,2006-09-08,Alquiler,Lleida,122,770552,,
Casa,2720,2006-09-09,Venta,Lleida,188,918380,,
Parking,2722,2006-09-10,Venta,Barcelona,251,2180939,,
Oficina,2723,2006-09-10,Alquiler,Lleida,142,680606,2007-02-19,Pedro
Parking,2724,2006-09-10,Venta,Lleida,202,874256,,
Oficina,2725,2006-09-10,Alquiler,Tarragona,285,1299315,,
Local,2727,2006-09-11,Venta,Tarragona,230,1580790,2007-03-04,Carmen
Industrial,2728,2006-09-12,Alquiler,Lleida,109,591325,2007-01-07,Joaquín
Oficina,2729,2006-09-12,Venta,Lleida,183,920490,,
Piso,2731,2006-09-13,Venta,Barcelona,294,2885316,2007-02-13,María
Oficina,2732,2006-09-14,Venta,Lleida,225,1239525,,
Piso,2733,2006-09-14,Alquiler,Tarragona,117,482274,2007-05-02,María
Local,2734,2006-09-15,Venta,Girona,197,1967242,2006-12-28,Pedro
Oficina,2735,2006-09-15,Venta,Lleida,151,1057755,,
Suelo,2736,2006-09-16,Alquiler,Lleida,224,1956864,2007-01-28,Carmen
Parking,2738,2006-09-16,Alquiler,Lleida,109,535408,2007-01-06,Joaquín
Oficina,2739,2006-09-17,Alquiler,Tarragona,126,779058,,
Oficina,2740,2006-09-18,Venta,Lleida,239,2297985,,
Industrial,2741,2006-09-19,Venta,Barcelona,144,672192,2007-02-15,María
Suelo,2742,2006-09-19,Venta,Lleida,182,1298752,,
Piso,2743,2006-09-19,Venta,Tarragona,137,578688,,
Industrial,2744,2006-09-19,Venta,Tarragona,245,1728230,,
Oficina,2745,2006-09-19,Venta,Barcelona,164,1040252,2007-01-02,Carmen
Suelo,2746,2006-09-20,Venta,Barcelona,131,1134984,,
Suelo,2747,2006-09-20,Alquiler,Tarragona,208,2066688,,
Industrial,2748,2006-09-20,Venta,Tarragona,132,579348,2006-12-31,Carmen
Casa,2749,2006-09-21,Venta,Lleida,211,1326135,,
Parking,2750,2006-09-21,Venta,Lleida,257,2121278,2007-02-23,Joaquín
Industrial,2751,2006-09-21,Alquiler,Barcelona,279,1262196,2007-04-24,Jesús
Local,2752,2006-09-22,Venta,Girona,257,2242839,,
Suelo,2753,2006-09-22,Venta,Lleida,138,1317210,2007-01-07,María
Piso,2754,2006-09-23,Venta,Barcelona,254,2001266,2007-02-10,Luisa
Oficina,2755,2006-09-23,Alquiler,Girona,134,1088616,2007-03-11,María
Oficina,2756,2006-09-23,Venta,Girona,261,1475172,,
Oficina,2757,2006-09-25,Alquiler,Tarragona,189,958608,2007-02-23,Jesús
Piso,2760,2006-09-25,Alquiler,Barcelona,110,641080,2007-01-31,Carmen
Local,2762,2006-09-27,Venta,Tarragona,211,1819875,,
Oficina,2763,2006-09-27,Venta,Lleida,135,1345545,2007-05-07,Luisa
Casa,2764,2006-09-28,Alquiler,Lleida,133,976885,2007-01-14,Pedro
Suelo,2765,2006-09-28,Venta,Lleida,115,1094225,,
Suelo,2766,2006-09-28,Alquiler,Girona,194,1519214,,
Industrial,2767,2006-09-29,Venta,Barcelona,216,1734264,2007-05-06,Pedro
Casa,2768,2006-09-29,Venta,Barcelona,258,1536906,,
Casa,2769,2006-09-30,Venta,Girona,142,1194078,2007-03-30,Joaquín
Piso,2770,2006-09-30,Venta,Girona,244,2291404,2007-04-23,María
Piso,2773,2006-10-02,Venta,Barcelona,292,1536212,,
Suelo,2774,2006-10-02,Alquiler,Girona,271,1780199,2007-03-20,Carmen
Local,2775,2006-10-03,Venta,Barcelona,192,1484544,,
Piso,2776,2006-10-04,Venta,Girona,290,2381770,2007-03-11,María
Industrial,2777,2006-10-04,Venta,Tarragona,284,2072632,2007-02-02,Joaquín
Piso,2778,2006-10-04,Venta,Lleida,145,949025,2007-01-20,Joaquín
Casa,2779,2006-10-04,Venta,Girona,295,1658785,,
Industrial,2780,2006-10-05,Venta,Girona,157,1242498,2007-03-26,Luisa
Industrial,2782,2006-10-05,Venta,Barcelona,182,896532,,
Local,2783,2006-10-06,Venta,Tarragona,223,985883,2007-04-14,Luisa
Oficina,2784,2006-10-06,Venta,Barcelona,272,2008176,,
Suelo,2786,2006-10-07,Venta,Tarragona,215,1015015,2007-03-03,Carmen
Casa,2787,2006-10-07,Venta,Tarragona,123,1211427,2007-04-09,Jesús
Suelo,2789,2006-10-08,Alquiler,Girona,136,777240,2007-04-04,Carmen
Industrial,2790,2006-10-08,Venta,Girona,212,1565620,2007-04-04,María
Local,2792,2006-10-08,Venta,Lleida,217,1770503,2007-02-11,Pedro
Casa,2793,2006-10-09,Venta,Girona,250,1370500,,
Local,2795,2006-10-09,Alquiler,Lleida,280,2327080,,
Local,2796,2006-10-09,Alquiler,Barcelona,191,1345213,,
Parking,2797,2006-10-10,Venta,Lleida,275,2096050,,
Oficina,2798,2006-10-10,Alquiler,Tarragona,202,1028988,,
Oficina,2799,2006-10-11,Alquiler,Barcelona,178,1319336,,
Casa,2800,2006-10-11,Venta,Barcelona,212,2108128,,
Suelo,2801,2006-10-13,Venta,Tarragona,189,1794366,,
Parking,2803,2006-10-13,Venta,Tarragona,244,2429752,2007-01-15,Carmen
Suelo,2804,2006-10-13,Alquiler,Lleida,117,762606,,
Local,2805,2006-10-13,Venta,Girona,271,1923558,2007-04-17,Luisa
Oficina,2806,2006-10-13,Alquiler,Tarragona,271,2621925,2007-02-19,Carmen
Piso,2807,2006-10-14,Venta,Barcelona,133,1066527,2007-04-30,Luisa
Suelo,2808,2006-10-14,Alquiler,Tarragona,293,2560527,,
Parking,2809,2006-10-15,Venta,Girona,206,1659742,2007-03-08,Jesús
Oficina,2811,2006-10-16,Alquiler,Lleida,250,1480500,2007-02-19,Luisa
Industrial,2813,2006-10-17,Venta,Barcelona,292,1905300,2007-03-12,Carmen
Casa,2814,2006-10-17,Alquiler,Barcelona,128,544896,,
Local,2815,2006-10-17,Venta,Girona,181,1405465,,
Local,2817,2006-10-18,Alquiler,Tarragona,166,1573514,2007-03-17,Pedro
Oficina,2819,2006-10-18,Venta,Tarragona,234,1438866,,
Local,2820,2006-10-19,Venta,Lleida,122,817156,,
Casa,2821,2006-10-19,Venta,Lleida,239,1215554,2007-05-03,Luisa
Local,2822,2006-10-21,Alquiler,Tarragona,123,961368,,
Local,2823,2006-10-21,Alquiler,Lleida,128,1162624,,
Parking,2824,2006-10-22,Venta,Girona,196,1210496,,
Casa,2825,2006-10-22,Venta,Lleida,275,2669425,2007-03-23,Jesús
Industrial,2826,2006-10-23,Alquiler,Barcelona,242,1250172,2007-03-08,María
Oficina,2827,2006-10-23,Venta,Lleida,236,1300360,,
Parking,2828,2006-10-23,Venta,Tarragona,187,1513765,,
Local,2829,2006-10-23,Alquiler,Girona,273,1766310,,
Suelo,2830,2006-10-24,Alquiler,Tarragona,187,1469446,2007-03-31,Joaquín
Parking,2831,2006-10-24,Alquiler,Tarragona,221,1318707,,
Oficina,2832,2006-10-24,Alquiler,Girona,224,1126944,2007-04-07,Joaquín
Parking,2833,2006-10-25,Alquiler,Lleida,137,931463,,
Piso,2834,2006-10-25,Venta,Tarragona,192,1661760,,
Local,2835,2006-10-26,Venta,Lleida,293,1956068,2007-05-03,Jesús
Piso,2836,2006-10-26,Alquiler,Lleida,111,529137,,
Casa,2840,2006-10-28,Alquiler,Tarragona,247,1107301,,
Industrial,2841,2006-10-29,Alquiler,Barcelona,172,1167020,2007-03-28,Pedro
Casa,2842,2006-10-29,Alquiler,Girona,125,1041625,2007-05-04,Pedro
Suelo,2843,2006-10-29,Alquiler,Lleida,245,1240925,,
Industrial,2845,2006-10-29,Venta,Girona,247,1843361,2007-01-30,Pedro
Piso,2846,2006-10-29,Alquiler,Tarragona,156,887328,,
Piso,2849,2006-10-31,Alquiler,Girona,285,1940565,,
Parking,2850,2006-10-31,Venta,Barcelona,285,1638750,2007-05-04,Carmen
Oficina,2851,2006-10-31,Venta,Girona,294,2267622,,
Local,2852,2006-11-01,Alquiler,Tarragona,121,567611,2007-03-18,Jesús
Piso,2853,2006-11-01,Alquiler,Tarragona,260,2292160,2007-03-07,Jesús
Casa,2854,2006-11-02,Venta,Girona,190,1105230,,
Casa,2856,2006-11-02,Venta,Girona,141,821889,,
Suelo,2857,2006-11-03,Alquiler,Barcelona,283,2569923,2007-03-28,Pedro
Parking,2858,2006-11-03,Alquiler,Lleida,123,963459,,
Parking,2859,2006-11-03,Alquiler,Lleida,141,763938,2007-05-06,Jesús
Parking,2862,2006-11-03,Alquiler,Girona,275,1623600,2007-04-28,Pedro
Oficina,2864,2006-11-04,Venta,Lleida,130,1186380,2007-03-06,Jesús
Local,2865,2006-11-04,Alquiler,Girona,197,1704050,,
Piso,2866,2006-11-04,Venta,Lleida,292,1427004,,
Industrial,2867,2006-11-05,Alquiler,Lleida,208,1269008,,
Oficina,2868,2006-11-05,Venta,Lleida,248,1270256,,
Casa,2870,2006-11-05,Alquiler,Barcelona,212,1357648,2007-04-25,Luisa
Industrial,2871,2006-11-05,Venta,Lleida,246,2345364,,
Parking,2872,2006-11-06,Venta,Lleida,267,1516293,2007-02-21,Joaquín
Industrial,2873,2006-11-07,Venta,Barcelona,136,1262624,2007-03-27,Carmen
Local,2875,2006-11-07,Alquiler,Girona,166,1607710,,
Casa,2876,2006-11-07,Venta,Girona,129,722013,2007-03-18,Carmen
Local,2877,2006-11-08,Alquiler,Barcelona,174,799356,,
Parking,2878,2006-11-08,Venta,Girona,124,950832,,
Oficina,2879,2006-11-08,Venta,Lleida,165,1355805,,
Parking,2880,2006-11-09,Alquiler,Lleida,295,1767345,2007-04-03,Jesús
Local,2881,2006-11-09,Venta,Girona,127,815467,2007-04-25,Pedro
Piso,2884,2006-11-09,Alquiler,Lleida,285,2565285,,
Industrial,2885,2006-11-09,Alquiler,Lleida,195,1414140,,
Suelo,2886,2006-11-10,Alquiler,Girona,201,850029,2007-04-22,María
Local,2888,2006-11-11,Alquiler,Barcelona,239,1197390,,
Piso,2889,2006-11-11,Alquiler,Lleida,223,1071515,2007-03-20,Luisa
Suelo,2891,2006-11-12,Alquiler,Lleida,132,936672,,
Industrial,2892,2006-11-13,Venta,Barcelona,262,2517034,,
Parking,2893,2006-11-13,Alquiler,Lleida,186,1464192,,
Oficina,2894,2006-11-13,Alquiler,Lleida,173,934200,,
Suelo,2895,2006-11-14,Venta,Tarragona,124,1014196,,
Oficina,2896,2006-11-14,Alquiler,Lleida,234,979056,2007-04-26,Jesús
Piso,2897,2006-11-16,Alquiler,Girona,258,1058832,,
Casa,2898,2006-11-17,Alquiler,Tarragona,214,1771492,,
Industrial,2899,2006-11-17,Venta,Girona,105,1045905,2007-04-24,Joaquín
Parking,2902,2006-11-19,Venta,Girona,135,563760,2007-03-13,Pedro
Piso,2903,2006-11-19,Venta,Barcelona,199,1370911,,
Industrial,2904,2006-11-20,Alquiler,Girona,149,1454836,,
Casa,2905,2006-11-20,Alquiler,Tarragona,282,1239672,2007-03-10,Jesús
Industrial,2906,2006-11-20,Alquiler,Lleida,169,720278,,
Piso,2907,2006-11-21,Alquiler,Tarragona,113,879366,,
Local,2908,2006-11-22,Alquiler,Lleida,128,669056,2007-03-15,Joaquín
Local,2909,2006-11-22,Alquiler,Tarragona,228,2081868,,
Suelo,2910,2006-11-23,Alquiler,Tarragona,125,1166375,,
Piso,2911,2006-11-23,Alquiler,Lleida,282,1234032,2007-04-17,Joaquín
Local,2912,2006-11-24,Venta,Lleida,218,2102174,,
Parking,2913,2006-11-24,Venta,Barcelona,131,1008176,,
Parking,2915,2006-11-24,Venta,Barcelona,185,1635030,,
Suelo,2916,2006-11-24,Venta,Tarragona,176,1185536,,
Local,2917,2006-11-26,Venta,Lleida,265,1820285,,
Casa,2918,2006-11-27,Alquiler,Barcelona,141,1045233,,
Local,2924,2006-11-28,Alquiler,Tarragona,175,890925,,
Casa,2926,2006-11-28,Alquiler,Tarragona,197,1165649,,
Oficina,2927,2006-11-28,Venta,Lleida,153,1095786,,
Oficina,2928,2006-11-29,Venta,Lleida,180,1467360,,
Casa,2929,2006-11-29,Alquiler,Lleida,253,1239700,,
Local,2931,2006-11-29,Venta,Barcelona,230,1847590,,
Casa,2934,2006-11-30,Venta,Barcelona,261,1752093,,
Oficina,2935,2006-11-30,Alquiler,Lleida,192,1169088,,
Casa,2936,2006-11-30,Venta,Barcelona,219,883446,,
Oficina,2938,2006-12-02,Venta,Tarragona,114,1078668,2007-03-31,Jesús
Parking,2939,2006-12-02,Venta,Barcelona,187,1274218,,
Piso,2941,2006-12-03,Venta,Barcelona,274,2474220,,
Casa,2942,2006-12-03,Alquiler,Lleida,145,684110,,
Piso,2943,2006-12-04,Venta,Barcelona,261,2198403,2007-03-09,Joaquín
Industrial,2944,2006-12-04,Alquiler,Girona,114,1130424,,
Casa,2945,2006-12-05,Alquiler,Girona,151,693543,,
Piso,2946,2006-12-05,Venta,Lleida,136,1323280,,
Suelo,2947,2006-12-06,Venta,Barcelona,186,1367100,,
Casa,2948,2006-12-06,Alquiler,Girona,138,1186524,2007-04-24,Joaquín
Industrial,2950,2006-12-07,Alquiler,Tarragona,172,1270908,,
Parking,2951,2006-12-07,Venta,Tarragona,147,1045317,,
Casa,2952,2006-12-07,Alquiler,Lleida,236,2133204,2007-03-13,Pedro
Casa,2953,2006-12-07,Alquiler,Girona,251,1528088,,
Local,2954,2006-12-08,Venta,Barcelona,185,1255595,,
Piso,2955,2006-12-08,Alquiler,Lleida,112,774144,,
Suelo,2958,2006-12-09,Alquiler,Girona,193,1059956,2007-03-10,María
Casa,2959,2006-12-09,Alquiler,Lleida,119,888335,,
Industrial,2960,2006-12-10,Venta,Girona,117,575640,,
Local,2961,2006-12-10,Alquiler,Tarragona,257,2170622,2007-04-18,Jesús
Oficina,2962,2006-12-11,Venta,Lleida,171,1696149,,
Piso,2963,2006-12-11,Venta,Tarragona,197,1077196,2007-04-12,María
Local,2964,2006-12-11,Venta,Tarragona,242,1246058,,
Local,2965,2006-12-11,Venta,Barcelona,128,752896,,
Parking,2966,2006-12-12,Alquiler,Barcelona,147,679140,,
Industrial,2968,2006-12-13,Venta,Lleida,198,1094940,2007-03-25,Joaquín
Industrial,2969,2006-12-13,Venta,Girona,109,703159,,
Local,2970,2006-12-14,Alquiler,Barcelona,200,1385200,2007-03-31,Joaquín
Industrial,2971,2006-12-14,Alquiler,Barcelona,291,2797092,,
Casa,2972,2006-12-15,Alquiler,Tarragona,158,1185790,,
Casa,2973,2006-12-15,Venta,Barcelona,134,1295914,,
Piso,2974,2006-12-15,Venta,Girona,200,1559800,2007-04-23,Joaquín
Local,2975,2006-12-15,Alquiler,Tarragona,164,1482068,,
Local,2977,2006-12-16,Alquiler,Lleida,248,1957960,,
Piso,2978,2006-12-16,Venta,Tarragona,174,1377210,,
Suelo,2979,2006-12-16,Alquiler,Girona,152,1147144,,
Casa,2980,2006-12-17,Alquiler,Barcelona,200,1957200,,
Piso,2981,2006-12-17,Alquiler,Barcelona,182,1421056,2007-04-04,María
Parking,2985,2006-12-19,Venta,Barcelona,200,1407200,,
Casa,2986,2006-12-19,Venta,Barcelona,281,2244066,2007-03-26,Joaquín
Piso,2987,2006-12-19,Alquiler,Tarragona,215,1408680,2007-03-20,Jesús
Piso,2988,2006-12-20,Alquiler,Tarragona,242,1492656,,
Local,2989,2006-12-20,Venta,Girona,255,1079670,,
Parking,2991,2006-12-21,Venta,Barcelona,139,562394,,
Piso,2994,2006-12-23,Venta,Tarragona,223,1794927,,
Parking,2995,2006-12-23,Venta,Barcelona,237,1997436,,
Parking,2996,2006-12-23,Venta,Lleida,186,1844190,,
Suelo,2997,2006-12-24,Venta,Tarragona,108,903960,,
Piso,2998,2006-12-24,Alquiler,Girona,129,789738,,
Suelo,2999,2006-12-24,Venta,Barcelona,263,1403631,,
Local,3000,2006-12-24,Alquiler,Tarragona,141,1112631,,
Local,3001,2006-12-25,Alquiler,Lleida,273,1993446,,
Casa,3002,2006-12-25,Alquiler,Girona,226,2041006,,
Casa,3004,2006-12-26,Alquiler,Girona,211,2086368,,
Suelo,3006,2006-12-26,Alquiler,Girona,219,913449,,
Casa,3007,2006-12-26,Alquiler,Girona,297,2673000,,
Piso,3008,2006-12-27,Alquiler,Girona,287,1882433,,
Oficina,3009,2006-12-27,Venta,Tarragona,125,645250,,
Suelo,3010,2006-12-28,Alquiler,Girona,292,1751124,,
Local,3011,2006-12-28,Alquiler,Tarragona,224,1646624,,
Parking,3012,2006-12-28,Venta,Lleida,182,1295840,,
Oficina,3013,2006-12-29,Venta,Barcelona,257,1245165,,
Casa,3014,2006-12-30,Venta,Lleida,135,1309365,,
Industrial,3016,2006-12-30,Alquiler,Tarragona,149,667520,,
Casa,3017,2006-12-30,Alquiler,Barcelona,264,1060488,2007-04-28,Joaquín
Parking,3020,2006-12-31,Venta,Girona,146,1399264,,
Industrial,3021,2007-01-01,Alquiler,Girona,199,1321161,,
Parking,3022,2007-01-01,Alquiler,Barcelona,106,906830,,
Industrial,3024,2007-01-02,Alquiler,Tarragona,273,1725087,,
Oficina,3025,2007-01-04,Alquiler,Lleida,293,2662784,,
Local,3027,2007-01-05,Alquiler,Lleida,167,1335499,,
Parking,3028,2007-01-06,Venta,Girona,247,2398617,,
Industrial,3031,2007-01-07,Alquiler,Lleida,196,904344,2007-04-20,Pedro
Industrial,3033,2007-01-08,Venta,Girona,119,571676,,
Suelo,3034,2007-01-08,Venta,Lleida,107,885960,,
Casa,3035,2007-01-08,Alquiler,Lleida,269,1520119,,
Casa,3036,2007-01-09,Alquiler,Tarragona,286,1895036,,
Oficina,3037,2007-01-09,Venta,Barcelona,196,1022140,,
Casa,3038,2007-01-09,Alquiler,Tarragona,139,862634,,
Suelo,3039,2007-01-09,Alquiler,Barcelona,185,1156990,,
Suelo,3040,2007-01-09,Alquiler,Lleida,238,1108128,,
Oficina,3044,2007-01-09,Venta,Lleida,169,1635413,,
Piso,3045,2007-01-10,Alquiler,Barcelona,222,1296258,,
Parking,3046,2007-01-10,Venta,Barcelona,233,1077858,2007-04-30,María
Oficina,3047,2007-01-10,Alquiler,Barcelona,196,1880032,,
Local,3048,2007-01-10,Venta,Lleida,256,1934080,,
Casa,3051,2007-01-11,Venta,Barcelona,259,1369333,,
Local,3052,2007-01-11,Venta,Girona,272,1965472,,
Piso,3053,2007-01-12,Venta,Girona,164,1425488,,
Casa,3054,2007-01-12,Venta,Lleida,152,896800,,
Piso,3055,2007-01-12,Venta,Tarragona,258,2204352,,
Suelo,3057,2007-01-13,Venta,Barcelona,217,1578675,,
Casa,3059,2007-01-14,Alquiler,Lleida,290,2797050,,
Suelo,3060,2007-01-14,Alquiler,Barcelona,289,2427311,,
Piso,3061,2007-01-14,Alquiler,Girona,228,932292,,
Piso,3064,2007-01-15,Venta,Barcelona,120,761520,,
Parking,3065,2007-01-15,Venta,Tarragona,230,1486030,,
Piso,3066,2007-01-15,Alquiler,Girona,107,968243,,
Piso,3067,2007-01-16,Venta,Barcelona,256,1856000,,
Casa,3068,2007-01-17,Alquiler,Barcelona,196,814380,,
Industrial,3069,2007-01-17,Venta,Tarragona,273,1230684,,
Parking,3070,2007-01-18,Venta,Girona,243,1857735,,
Local,3071,2007-01-18,Alquiler,Tarragona,259,1360268,,
Suelo,3072,2007-01-18,Alquiler,Girona,253,2291421,,
Suelo,3073,2007-01-19,Venta,Tarragona,236,1598664,,
Oficina,3074,2007-01-20,Alquiler,Barcelona,123,885969,,
Parking,3076,2007-01-20,Alquiler,Tarragona,216,2143368,,
Industrial,3077,2007-01-20,Alquiler,Lleida,184,1570624,,
Industrial,3078,2007-01-20,Venta,Barcelona,239,1517889,,
Local,3079,2007-01-21,Alquiler,Girona,149,1047917,,
Piso,3081,2007-01-21,Alquiler,Tarragona,170,1491920,,
Parking,3082,2007-01-21,Alquiler,Barcelona,268,1420132,,
Piso,3083,2007-01-22,Venta,Girona,232,1511944,,
Industrial,3084,2007-01-23,Alquiler,Girona,137,569098,,
Local,3085,2007-01-23,Alquiler,Barcelona,108,784080,,
Local,3088,2007-01-23,Venta,Lleida,204,1677492,,
Industrial,3089,2007-01-23,Venta,Girona,164,1494204,,
Local,3090,2007-01-24,Venta,Tarragona,285,2321325,,
Suelo,3091,2007-01-25,Venta,Tarragona,212,1896340,,
Parking,3092,2007-01-26,Alquiler,Barcelona,189,1788885,,
Industrial,3093,2007-01-26,Venta,Tarragona,216,1554336,,
Suelo,3094,2007-01-26,Alquiler,Tarragona,214,1086478,,
Industrial,3096,2007-01-27,Venta,Lleida,269,2189122,,
Piso,3097,2007-01-28,Alquiler,Tarragona,229,1014928,,
Oficina,3099,2007-01-29,Alquiler,Barcelona,296,2563064,,
Parking,3100,2007-01-29,Venta,Barcelona,230,1445090,,
Oficina,3101,2007-01-29,Venta,Lleida,273,2148783,,
Industrial,3102,2007-01-30,Alquiler,Lleida,198,1295712,,
Suelo,3103,2007-01-31,Venta,Barcelona,101,921827,,
Suelo,3104,2007-01-31,Alquiler,Tarragona,174,915936,,
Industrial,3106,2007-02-01,Alquiler,Girona,260,1636700,,
Suelo,3107,2007-02-01,Alquiler,Girona,117,997776,,
Local,3108,2007-02-01,Alquiler,Girona,229,1065995,,
Casa,3109,2007-02-02,Alquiler,Tarragona,116,599604,,
Oficina,3111,2007-02-02,Venta,Barcelona,102,860676,,
Suelo,3112,2007-02-02,Venta,Barcelona,124,684356,,
Piso,3113,2007-02-03,Alquiler,Barcelona,112,1005648,,
Casa,3114,2007-02-03,Alquiler,Barcelona,158,1045486,,
Parking,3115,2007-02-03,Venta,Lleida,211,1528906,,
Suelo,3117,2007-02-04,Venta,Girona,160,1431040,,
Piso,3118,2007-02-05,Venta,Tarragona,283,2449082,,
Industrial,3119,2007-02-06,Venta,Barcelona,113,952929,,
Suelo,3120,2007-02-06,Alquiler,Lleida,260,1746420,,
Parking,3121,2007-02-06,Alquiler,Tarragona,292,2658076,,
Industrial,3122,2007-02-06,Venta,Barcelona,105,496020,,
Parking,3124,2007-02-09,Alquiler,Girona,252,2154096,,
Piso,3125,2007-02-10,Venta,Barcelona,119,688058,,
Oficina,3126,2007-02-10,Venta,Tarragona,297,2902284,,
Local,3128,2007-02-10,Venta,Lleida,201,1817442,,
Industrial,3129,2007-02-11,Alquiler,Girona,244,1050664,,
Suelo,3131,2007-02-11,Venta,Lleida,149,839913,,
Local,3134,2007-02-12,Venta,Tarragona,195,1468740,,
Local,3135,2007-02-12,Alquiler,Lleida,181,1048714,,
Local,3138,2007-02-14,Alquiler,Tarragona,119,1108604,,
Oficina,3139,2007-02-15,Alquiler,Tarragona,248,2357240,,
Industrial,3140,2007-02-15,Alquiler,Girona,138,1248072,,
Industrial,3141,2007-02-16,Alquiler,Girona,298,1708434,,
Industrial,3142,2007-02-16,Alquiler,Lleida,107,802393,,
Piso,3143,2007-02-17,Venta,Girona,241,979183,,
Industrial,3144,2007-02-17,Alquiler,Girona,288,1978848,,
Oficina,3145,2007-02-17,Venta,Girona,234,1789866,,
Oficina,3146,2007-02-18,Alquiler,Girona,174,1568610,,
Industrial,3147,2007-02-18,Venta,Girona,177,1325730,,
